MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
2017-12-15 05:57:00,17835,17839,17845,17829,29.744394
2017-12-15 05:58:00,17839,17868,17869,17834,25.48975668
2017-12-15 05:59:00,17854,17842,17866,17830,27.49904604
2017-12-15 06:00:00,17843,17864,17867,17842,26.81653503
2017-12-15 06:01:00,17867,17895,17897,17865,37.56028697
2017-12-15 06:02:00,17895,17899,17900,17895,69.41897172
2017-12-15 06:03:00,17900,17920,17930,17900,37.07851082
2017-12-15 06:04:00,17920,17917,17939,17915,29.13918356
2017-12-15 06:05:00,17917,17929,17930,17917,24.68235992
2017-12-15 06:06:00,17930,17930,17930,17922,40.39171997
2017-12-15 06:07:00,17929,17926,17929,17922,22.40047356
2017-12-15 06:08:00,17926,17925,17934,17924,36.45834656
2017-12-15 06:09:00,17926,17912,17926,17910,40.96840832
2017-12-15 06:10:00,17910,17825,17911,17824,86.09945781
2017-12-15 06:11:00,17825,17783,17825,17776,67.64861143
2017-12-15 06:12:00,17784,17800,17800,17751,46.12621503
2017-12-15 06:13:00,17801,17827,17838,17800,38.47622016
2017-12-15 06:14:00,17826,17850,17856,17825,31.42641378
2017-12-15 06:15:00,17850,17847,17851,17847,25.61333476
2017-12-15 06:16:00,17848,17810,17848,17808,19.51959704
2017-12-15 06:17:00,17810,17791,17814,17788,15.6031074
2017-12-15 06:18:00,17790,17790,17791,17787,11.75358727
2017-12-15 06:19:00,17788,17789,17828,17782,25.05069658
2017-12-15 06:20:00,17783,17814,17815,17781,16.67812632
2017-12-15 06:21:00,17813,17808,17816,17782,9.36737189
2017-12-15 06:22:00,17803,17805,17812,17803,9.45160104
2017-12-15 06:23:00,17805,17807,17816,17805,5.15519725
2017-12-15 06:24:00,17807,17800,17807,17800,10.58854409
2017-12-15 06:25:00,17801,17795,17801,17790,7.70132283
2017-12-15 06:26:00,17796,17785,17796,17781,12.31454774
2017-12-15 06:27:00,17785,17799,17807,17784,20.253337
2017-12-15 06:28:00,17800,17777,17800,17777,15.72067965
2017-12-15 06:29:00,17778,17761,17791,17761,12.02053321
2017-12-15 06:30:00,17765,17733,17775,17732,38.67524707
2017-12-15 06:31:00,17731,17740,17749,17717,26.85170855
2017-12-15 06:32:00,17741,17753,17764,17741,15.59926033
2017-12-15 06:33:00,17754,17750,17778,17728,28.69281708
2017-12-15 06:34:00,17748,17749,17750,17740,18.48253251
2017-12-15 06:35:00,17749,17735,17750,17735,15.40723861
2017-12-15 06:36:00,17736,17739,17740,17735,10.73984169
2017-12-15 06:37:00,17737,17744,17750,17735,12.40515662
2017-12-15 06:38:00,17742,17747,17750,17741.70700035,13.6689922
2017-12-15 06:39:00,17748,17729,17749,17720,19.08598971
2017-12-15 06:40:00,17720,17704,17749,17699,50.43437082
2017-12-15 06:41:00,17714,17708,17734,17697,9.76869732
2017-12-15 06:42:00,17711,17731,17749,17711,13.38930823
2017-12-15 06:43:00,17730,17731,17750,17712,15.25859895
2017-12-15 06:44:00,17713,17689,17715,17689,11.43935193
2017-12-15 06:45:00,17706,17701,17713,17692,15.58132151
2017-12-15 06:46:00,17700,17692,17702,17679,25.96081337
2017-12-15 06:47:00,17679,17723,17728,17679,31.90823381
2017-12-15 06:48:00,17730,17750,17750,17728,44.35334429
2017-12-15 06:49:00,17749,17778,17778,17749,26.28702412
2017-12-15 06:50:00,17778,17789,17809,17754,54.66202233
2017-12-15 06:51:00,17790,17790,17790,17782,41.18764641
2017-12-15 06:52:00,17790,17770,17790,17751,21.51817567
2017-12-15 06:53:00,17770,17770,17790,17753,16.81420226
2017-12-15 06:54:00,17769,17783,17787,17736,25.97856593
2017-12-15 06:55:00,17783,17768,17800,17768,36.3466703
2017-12-15 06:56:00,17764,17746,17769,17746,21.05351324
2017-12-15 06:57:00,17745,17743,17749,17729,19.19710478
2017-12-15 06:58:00,17740,17699,17745,17699,53.70041032
2017-12-15 06:59:00,17701,17659,17701,17655,31.76443223
2017-12-15 07:00:00,17659,17680,17680,17650,29.58068372
2017-12-15 07:01:00,17680,17680,17680,17663,17.62627458
2017-12-15 07:02:00,17678,17660,17680,17660,27.62646165
2017-12-15 07:03:00,17675,17650,17675,17650,21.25025279
2017-12-15 07:04:00,17650,17622,17651,17614,53.74751423
2017-12-15 07:05:00,17615,17629,17630,17599,85.89721966
2017-12-15 07:06:00,17629,17679,17679,17623,37.9709157
2017-12-15 07:07:00,17670,17702,17707,17670,44.8106777
2017-12-15 07:08:00,17702,17702,17707,17687,26.47038295
2017-12-15 07:09:00,17701,17708,17719,17701,17.75868158
2017-12-15 07:10:00,17709,17746,17746,17704,33.009265
2017-12-15 07:11:00,17746,17760,17762,17743,20.43140591
2017-12-15 07:12:00,17760,17747,17761,17743,29.94175415
2017-12-15 07:13:00,17744,17737,17747,17715,22.56086433
2017-12-15 07:14:00,17739,17741,17750,17714,17.05583063
2017-12-15 07:15:00,17741,17730,17742,17715,13.69791541
2017-12-15 07:16:00,17729,17721,17730,17720,9.93874187
2017-12-15 07:17:00,17720,17711,17720,17701,19.48764566
2017-12-15 07:18:00,17710,17700,17718,17699,27.2305752
2017-12-15 07:19:00,17699,17679,17700,17670,19.82641864
2017-12-15 07:20:00,17670,17663,17699,17650,38.72428176
2017-12-15 07:21:00,17665,17686,17699,17657,27.96677766
2017-12-15 07:22:00,17692,17650,17692,17650,31.49677652
2017-12-15 07:23:00,17650,17639,17650,17621,41.50219007
2017-12-15 07:24:00,17623,17600,17645,17591,63.37326481
2017-12-15 07:25:00,17591,17600,17600,17582,47.49026554
2017-12-15 07:26:00,17600,17595,17600,17581,40.72809896
2017-12-15 07:27:00,17596,17587,17607.13020895,17570,37.90764567
2017-12-15 07:28:00,17587,17570,17590,17570,28.02067417
2017-12-15 07:29:00,17570,17550,17572,17549.28579861,72.19481303
2017-12-15 07:30:00,17549.28579861,17522,17566,17515,89.37050248
2017-12-15 07:31:00,17521,17581,17584,17521,43.70411672
2017-12-15 07:32:00,17582,17629,17635,17581,61.21754438
2017-12-15 07:33:00,17629,17618,17631,17600,31.70145641
2017-12-15 07:34:00,17616,17585,17617,17565,35.6881077
2017-12-15 07:35:00,17586,17616,17616,17585,18.08341529
2017-12-15 07:36:00,17613,17639,17649,17613,34.77341984
2017-12-15 07:37:00,17639,17649,17649,17638,24.19637522
2017-12-15 07:38:00,17649,17664,17664,17648,32.15698727
2017-12-15 07:39:00,17664,17688,17688,17663,24.9509018
2017-12-15 07:40:00,17688,17660,17688,17660,16.01523402
2017-12-15 07:41:00,17661,17722,17732,17660,187.08901197
2017-12-15 07:42:00,17722,17728,17732,17720,28.27738532
2017-12-15 07:43:00,17728,17721,17729,17720,75.74555537
2017-12-15 07:44:00,17722,17720,17735,17720,40.88378594
2017-12-15 07:45:00,17720,17722,17730,17720,22.67684231
2017-12-15 07:46:00,17722,17721,17722,17720,18.08327279
2017-12-15 07:47:00,17720,17724,17725,17720,147.19545775
2017-12-15 07:48:00,17724,17720,17728,17720,65.61104058
2017-12-15 07:49:00,17720,17642,17721,17634,30.04717072
2017-12-15 07:50:00,17641,17680,17691,17619,27.00429283
2017-12-15 07:51:00,17681,17674,17687,17664,19.00467194
2017-12-15 07:52:00,17674,17664,17681,17654,19.68773294
2017-12-15 07:53:00,17661,17666,17678,17660,16.48125883
2017-12-15 07:54:00,17666,17619,17670,17550.46629678,151.34454125
2017-12-15 07:55:00,17619,17608,17643,17603,21.04237258
2017-12-15 07:56:00,17620,17610,17620,17600,11.83252024
2017-12-15 07:57:00,17609,17625,17635,17602,20.481457
2017-12-15 07:58:00,17626,17623,17635,17622,21.81079311
2017-12-15 07:59:00,17622,17601,17623,17601,22.70367576
2017-12-15 08:00:00,17609,17611,17633,17601,18.6749559
2017-12-15 08:01:00,17612,17610,17613,17601,5.5099675
2017-12-15 08:02:00,17608,17600,17609,17600,16.10685141
2017-12-15 08:03:00,17600,17608,17627,17600,17.15736056
2017-12-15 08:04:00,17613,17654,17703,17613,124.67285801
2017-12-15 08:05:00,17687,17683,17700,17660,38.95526702
2017-12-15 08:06:00,17684,17721,17722,17682,41.48050398
2017-12-15 08:07:00,17720,17701,17721,17700,31.09158938
2017-12-15 08:08:00,17700,17701,17701,17700,35.05412107
2017-12-15 08:09:00,17701,17722,17722,17700,26.39213607
2017-12-15 08:10:00,17722,17720,17727,17720,18.38686323
2017-12-15 08:11:00,17721,17692,17722,17691,26.7587155
2017-12-15 08:12:00,17698,17700,17721,17694,16.32322717
2017-12-15 08:13:00,17698,17700,17700,17692,19.05021424
2017-12-15 08:14:00,17699,17691,17716,17690,37.44361925
2017-12-15 08:15:00,17690,17718,17719,17690,23.60669534
2017-12-15 08:16:00,17717,17719,17739,17704,56.6677142
2017-12-15 08:17:00,17727,17731,17731,17704,17.09019235
2017-12-15 08:18:00,17731,17706,17736,17706,17.04210604
2017-12-15 08:19:00,17712,17718,17732,17707,25.42583926
2017-12-15 08:20:00,17717,17719,17728,17710,9.18579773
2017-12-15 08:21:00,17717,17730,17732,17707,20.85905926
2017-12-15 08:22:00,17730,17758,17767,17713,103.32267782
2017-12-15 08:23:00,17756,17754,17777,17753,31.70187875
2017-12-15 08:24:00,17754,17750,17754,17750,32.17587244
2017-12-15 08:25:00,17751,17753,17754,17750,30.61515209
2017-12-15 08:26:00,17751,17730,17754,17730,29.35743499
2017-12-15 08:27:00,17730,17754,17766,17730,16.31386832
2017-12-15 08:28:00,17762,17723,17762,17723,7.17200404
2017-12-15 08:29:00,17720,17703,17725,17700,23.25836199
2017-12-15 08:30:00,17710,17700,17724,17700,7.00979801
2017-12-15 08:31:00,17700,17698,17724,17689,17.0306
2017-12-15 08:32:00,17698,17714,17723,17689,10.50417406
2017-12-15 08:33:00,17715,17705,17718,17699,10.26682256
2017-12-15 08:34:00,17700,17700,17714,17699,23.46019103
2017-12-15 08:35:00,17700,17697,17701,17689,16.23698158
2017-12-15 08:36:00,17697,17697,17713,17690,11.07464425
2017-12-15 08:37:00,17698,17709,17715,17697,14.72914246
2017-12-15 08:38:00,17714,17702,17714,17698,19.69838789
2017-12-15 08:39:00,17700,17696,17715,17696,10.6078372
2017-12-15 08:40:00,17697,17689,17714,17689,14.47570278
2017-12-15 08:41:00,17690,17690,17700,17689,14.24345027
2017-12-15 08:42:00,17691,17705,17710,17690,22.32947771
2017-12-15 08:43:00,17706,17697,17706,17697,6.29692117
2017-12-15 08:44:00,17697,17693,17698,17690,13.12809308
2017-12-15 08:45:00,17694,17691,17696,17689,23.30209602
2017-12-15 08:46:00,17692,17700,17700,17689,24.18024785
2017-12-15 08:47:00,17699,17693,17710,17671,21.63259525
2017-12-15 08:48:00,17693,17683,17699,17676,27.0802446
2017-12-15 08:49:00,17682,17675,17690,17675,7.88258838
2017-12-15 08:50:00,17675,17638,17675,17637,19.24410962
2017-12-15 08:51:00,17638,17600,17670,17594,48.27786152
2017-12-15 08:52:00,17600,17594,17600,17594,25.3124633
2017-12-15 08:53:00,17595,17594,17600,17585,15.22292682
2017-12-15 08:54:00,17594,17580,17596,17568,37.31478651
2017-12-15 08:55:00,17579,17596,17598,17567,35.14764718
2017-12-15 08:56:00,17597,17634,17644,17597,19.89636016
2017-12-15 08:57:00,17635,17650,17650,17634,16.50202495
2017-12-15 08:58:00,17649,17658,17658,17635,20.53723371
2017-12-15 08:59:00,17659,17635,17660,17635,30.99207389
2017-12-15 09:00:00,17634,17614,17653,17590,26.89180702
2017-12-15 09:01:00,17624,17592,17624,17589,12.19546931
2017-12-15 09:02:00,17592,17597,17606,17579,30.1931149
2017-12-15 09:03:00,17597,17599,17610,17597,8.97798382
2017-12-15 09:04:00,17599,17586,17603,17580,8.68164202
2017-12-15 09:05:00,17580,17579,17595,17576,17.1237147
2017-12-15 09:06:00,17579,17579,17591,17570,14.95956061
2017-12-15 09:07:00,17584,17551,17584,17550.46629678,53.89775442
2017-12-15 09:08:00,17550.46629678,17536,17557,17522,62.52284338
2017-12-15 09:09:00,17523,17529,17543,17522,24.59115648
2017-12-15 09:10:00,17526,17544,17549,17520,27.26968625
2017-12-15 09:11:00,17544,17574,17585,17544,37.9289084
2017-12-15 09:12:00,17580,17593,17593,17578,18.68436588
2017-12-15 09:13:00,17593,17621,17625,17592,40.71743744
2017-12-15 09:14:00,17624,17627,17628,17620,9.34622222
2017-12-15 09:15:00,17628,17625,17630,17625,11.11687035
2017-12-15 09:16:00,17626,17578,17626,17559,24.237599
2017-12-15 09:17:00,17582,17578,17590,17549,21.07796339
2017-12-15 09:18:00,17574,17582,17590,17560,14.17252852
2017-12-15 09:19:00,17581,17577,17589,17561,9.34096556
2017-12-15 09:20:00,17577,17590,17590,17576,8.43431609
2017-12-15 09:21:00,17590,17620,17627,17589,17.08527795
2017-12-15 09:22:00,17620,17623,17630,17611,27.34198516
2017-12-15 09:23:00,17626,17602,17626,17591,9.56393503
2017-12-15 09:24:00,17603,17612,17613,17603,6.04083585
2017-12-15 09:25:00,17612,17614,17615,17612,12.36391275
2017-12-15 09:26:00,17614,17606,17620,17594,12.57902123
2017-12-15 09:27:00,17605,17608,17624,17591,10.56369771
2017-12-15 09:28:00,17605,17601,17619,17588,11.23362961
2017-12-15 09:29:00,17588,17600,17602,17580,9.4189508
2017-12-15 09:30:00,17603,17608,17615,17581,15.08198634
2017-12-15 09:31:00,17615,17600,17626,17580,17.40908125
2017-12-15 09:32:00,17611,17617,17619,17594,6.89220764
2017-12-15 09:33:00,17616,17610,17638,17579,35.37626656
2017-12-15 09:34:00,17633,17633,17657,17620,8.7921678
2017-12-15 09:35:00,17636,17643,17655,17633,10.46271035
2017-12-15 09:36:00,17642,17680,17697,17642,43.68531463
2017-12-15 09:37:00,17680,17669,17692,17650,34.85865154
2017-12-15 09:38:00,17668,17659,17672,17655,10.40002535
2017-12-15 09:39:00,17658,17662,17668,17650,18.86894833
2017-12-15 09:40:00,17662,17676,17681,17662,11.12680065
2017-12-15 09:41:00,17679,17690,17700,17676,37.33090283
2017-12-15 09:42:00,17690,17690,17696,17690,13.72214863
2017-12-15 09:43:00,17690,17657,17693,17657,20.16315566
2017-12-15 09:44:00,17657,17644,17657,17638,21.43048133
2017-12-15 09:45:00,17645,17672,17672,17644,7.45104074
2017-12-15 09:46:00,17672,17657,17675,17657,4.08640402
2017-12-15 09:47:00,17657,17658,17673,17650,5.43363852
2017-12-15 09:48:00,17660,17643,17674,17640,7.56344837
2017-12-15 09:49:00,17646,17651,17679,17645,7.38183453
2017-12-15 09:50:00,17650,17636,17650,17631,18.88253359
2017-12-15 09:51:00,17636,17638,17638,17631,8.57805197
2017-12-15 09:52:00,17638,17649,17655,17636,14.27922773
2017-12-15 09:53:00,17641,17647,17662,17635,18.43924425
2017-12-15 09:54:00,17646,17635,17649,17635,6.45913102
2017-12-15 09:55:00,17636,17631,17642,17630,9.35428332
2017-12-15 09:56:00,17630,17608,17636,17608,15.09738908
2017-12-15 09:57:00,17609,17595,17622,17595,38.63026303
2017-12-15 09:58:00,17595,17586,17601,17578,34.48557732
2017-12-15 09:59:00,17586,17569,17587,17568,32.78107656
2017-12-15 10:00:00,17570,17564,17576,17564,25.31641302
2017-12-15 10:01:00,17566,17586,17610,17566,29.34957842
2017-12-15 10:02:00,17591,17601,17613,17587,22.59030303
2017-12-15 10:03:00,17601,17583,17608,17571,20.00072534
2017-12-15 10:04:00,17582,17602,17602,17570,10.88375395
2017-12-15 10:05:00,17584,17564,17601,17564,26.63642022
2017-12-15 10:06:00,17565,17563,17590,17563,32.39237432
2017-12-15 10:07:00,17562,17542,17563,17541,22.98327764
2017-12-15 10:08:00,17542,17551,17566,17529,53.96641205
2017-12-15 10:09:00,17557,17559,17566,17546,17.46878555
2017-12-15 10:10:00,17555,17562,17574,17555,21.58775496
2017-12-15 10:11:00,17562,17555,17572,17555,33.67756787
2017-12-15 10:12:00,17556,17555,17562,17555,23.81557595
2017-12-15 10:13:00,17555,17567,17571,17555,28.50537085
2017-12-15 10:14:00,17562,17574,17599,17562,21.6458802
2017-12-15 10:15:00,17577,17605,17621,17577,45.62399625
2017-12-15 10:16:00,17605,17603,17624,17600,23.17886645
2017-12-15 10:17:00,17604,17608,17620,17603,7.15321595
2017-12-15 10:18:00,17612,17621,17649,17608,19.46230794
2017-12-15 10:19:00,17623,17611,17641,17610,17.85861451
2017-12-15 10:20:00,17610,17590,17611,17590,37.8690301
2017-12-15 10:21:00,17590,17591,17601,17575,18.51900173
2017-12-15 10:22:00,17591,17575,17591,17575,13.45568625
2017-12-15 10:23:00,17576,17585,17603,17576,23.87804694
2017-12-15 10:24:00,17585,17587,17598,17582,16.67264438
2017-12-15 10:25:00,17588,17599,17600,17570,36.64272183
2017-12-15 10:26:00,17600,17628,17630,17599,17.93559912
2017-12-15 10:27:00,17628,17633,17645,17626,17.98775164
2017-12-15 10:28:00,17633,17648,17648,17633,17.57246594
2017-12-15 10:29:00,17648,17591,17650,17555,83.55032073
2017-12-15 10:30:00,17591,17625,17636,17580,25.19487182
2017-12-15 10:31:00,17626,17592,17626,17591,31.26650355
2017-12-15 10:32:00,17599,17625,17625,17595,16.16020566
2017-12-15 10:33:00,17625,17606,17650,17601,33.85005067
2017-12-15 10:34:00,17606,17652,17665,17605,23.43725715
2017-12-15 10:35:00,17661,17663,17668,17653,13.48151347
2017-12-15 10:36:00,17665,17656,17668,17646,10.35444771
2017-12-15 10:37:00,17655,17618,17661,17605,24.99317053
2017-12-15 10:38:00,17625,17625,17639,17618,16.64260978
2017-12-15 10:39:00,17633,17656,17656,17631,12.2528334
2017-12-15 10:40:00,17651,17680,17680,17650,43.38949842
2017-12-15 10:41:00,17680,17690,17700,17670,22.22311339
2017-12-15 10:42:00,17690,17679,17700,17659,48.48348311
2017-12-15 10:43:00,17673,17674,17689,17657,18.42636489
2017-12-15 10:44:00,17673,17663,17682,17660,4.25189962
2017-12-15 10:45:00,17664,17655,17677,17655,17.40536064
2017-12-15 10:46:00,17665,17668,17669,17657,6.85683071
2017-12-15 10:47:00,17669,17689,17690,17668,14.22800147
2017-12-15 10:48:00,17688,17693,17699,17688,27.56394302
2017-12-15 10:49:00,17694,17689,17699,17686,11.70956606
2017-12-15 10:50:00,17687,17695,17699,17687,24.99455
2017-12-15 10:51:00,17694,17689,17700,17689,24.30313378
2017-12-15 10:52:00,17690,17696,17696,17681,12.74733549
2017-12-15 10:53:00,17696,17699,17700,17690,32.54262393
2017-12-15 10:54:00,17700,17703.93105891,17703.93105891,17699,47.4145111
2017-12-15 10:55:00,17703,17749,17750,17703,63.50811654
2017-12-15 10:56:00,17748,17757,17780,17748,39.2370556
2017-12-15 10:57:00,17767,17775,17780,17749,23.8218152
2017-12-15 10:58:00,17773,17771,17780,17770,31.66207448
2017-12-15 10:59:00,17771,17787,17789,17763,35.84855496
2017-12-15 11:00:00,17790,17747,17800,17729,46.93299219
2017-12-15 11:01:00,17748,17767,17780,17748,40.75175893
2017-12-15 11:02:00,17779,17800,17803,17756,96.2632328
2017-12-15 11:03:00,17803,17830,17835,17790,56.35752132
2017-12-15 11:04:00,17830,17820,17840,17820,59.41418172
2017-12-15 11:05:00,17821,17804,17822,17784,27.06458291
2017-12-15 11:06:00,17804,17822,17836,17802,32.63579142
2017-12-15 11:07:00,17824,17816,17841,17810,25.31794161
2017-12-15 11:08:00,17824,17848,17850,17797,43.04639022
2017-12-15 11:09:00,17849,17812,17850,17806,19.42694804
2017-12-15 11:10:00,17812,17821,17835,17783,31.37295134
2017-12-15 11:11:00,17818,17814,17826,17788,30.80560036
2017-12-15 11:12:00,17815,17797,17815,17754,49.50850944
2017-12-15 11:13:00,17796,17759,17810,17753,25.99338633
2017-12-15 11:14:00,17759,17718,17760,17710,44.14384311
2017-12-15 11:15:00,17719,17733,17759,17712,42.00122431
2017-12-15 11:16:00,17733,17703,17745,17702,19.63180729
2017-12-15 11:17:00,17703,17667,17704,17650,54.8558014
2017-12-15 11:18:00,17668,17696,17709,17667,20.69949702
2017-12-15 11:19:00,17694,17699,17709,17663,36.49207156
2017-12-15 11:20:00,17689,17701,17709,17688,10.40670017
2017-12-15 11:21:00,17700,17684,17701,17682,18.20707767
2017-12-15 11:22:00,17683,17660,17683,17651,21.397547
2017-12-15 11:23:00,17661,17630,17680,17619,60.86723689
2017-12-15 11:24:00,17622,17657,17661,17622,22.43206275
2017-12-15 11:25:00,17663,17623,17670,17619,17.44690576
2017-12-15 11:26:00,17626,17648,17660,17621,9.8644388
2017-12-15 11:27:00,17653,17675,17681,17653,24.91819543
2017-12-15 11:28:00,17675,17659,17675,17629,15.65796689
2017-12-15 11:29:00,17660,17683,17683,17659,12.93360008
2017-12-15 11:30:00,17683,17709,17719,17683,23.69303234
2017-12-15 11:31:00,17709,17705,17720,17673,9.43882824
2017-12-15 11:32:00,17706,17712,17724,17695,6.16455254
2017-12-15 11:33:00,17706,17715,17718,17691,5.76619529
2017-12-15 11:34:00,17716,17720,17721,17715,2.72685839
2017-12-15 11:35:00,17721,17725,17735,17720,8.15181947
2017-12-15 11:36:00,17725,17716,17726,17716,3.94189586
2017-12-15 11:37:00,17716,17695,17717,17689,5.50656719
2017-12-15 11:38:00,17695,17678,17698,17662,24.83986302
2017-12-15 11:39:00,17677,17672,17678,17664,3.96325716
2017-12-15 11:40:00,17673,17699,17710,17673,7.73042812
2017-12-15 11:41:00,17700,17672,17700,17672,15.13771022
2017-12-15 11:42:00,17679,17669.24896873,17695.11902578,17666,13.24244155
2017-12-15 11:43:00,17668,17659.84167525,17680,17650,19.29542783
2017-12-15 11:44:00,17657,17660,17673,17643,13.49918802
2017-12-15 11:45:00,17650,17675.12852715,17675.12852715,17649,6.78137969
2017-12-15 11:46:00,17667,17670,17681,17663,10.65372026
2017-12-15 11:47:00,17669,17667,17682,17653,13.52933645
2017-12-15 11:48:00,17666,17632,17668,17632,9.98478218
2017-12-15 11:49:00,17644,17643,17650,17631,13.94857147
2017-12-15 11:50:00,17648,17682,17682,17646,7.52711254
2017-12-15 11:51:00,17680,17681,17687,17654,6.79362789
2017-12-15 11:52:00,17680,17681,17693,17663,1.0307704
2017-12-15 11:53:00,17685,17672,17685,17672,0.80497018
2017-12-15 11:54:00,17672,17668.07305704,17672,17658,4.18196277
2017-12-15 11:55:00,17669,17695,17699,17668,9.21459214
2017-12-15 11:56:00,17693,17679,17699,17679,4.4191078
2017-12-15 11:57:00,17680,17680,17699,17674,3.56265336
2017-12-15 11:58:00,17680,17679,17680,17674,2.28482658
